ciudad,semana_inicio,ventas_eur,unidades,margen_eur,inv_display,inv_email_crm,inv_exterior,inv_paid_search,inv_prensa,inv_radio_local,inv_social_paid,inv_video_online,inv_total,sesiones_web,visitas_tienda,pedidos_online,pedidos_tienda,pedidos_click_collect,tasa_conversion_web_media,tasa_conversion_tienda_media,dias_rebajas,dias_black_friday,dias_navidad,dias_semana_santa,dias_payday,dias_festivo,dias_vacaciones_escolares,dias_incidencia_ecommerce,temperatura_media,lluvia_media,turismo_indice_medio,anio,semana_iso,inv_paid_search_lagged,inv_social_paid_lagged,inv_display_lagged,inv_video_online_lagged,inv_email_crm_lagged,inv_exterior_lagged,inv_radio_local_lagged,inv_prensa_lagged,inv_paid_search_adstock,inv_social_paid_adstock,inv_display_adstock,inv_video_online_adstock,inv_email_crm_adstock,inv_exterior_adstock,inv_radio_local_adstock,inv_prensa_adstock,inv_paid_search_transformed,inv_social_paid_transformed,inv_display_transformed,inv_video_online_transformed,inv_email_crm_transformed,inv_exterior_transformed,inv_radio_local_transformed,inv_prensa_transformed,trend,trend_idx_raw,log_trend,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,flag_rebajas,flag_black_friday,flag_navidad,flag_semana_santa,flag_payday,flag_festivo,flag_vacaciones_escolares,flag_incidencia_ecommerce,temperatura_media_z,lluvia_media_z,turismo_indice_medio_z,ciudad_a_coruna,ciudad_bilbao,ciudad_madrid,ciudad_malaga,ciudad_murcia,ciudad_palma,ciudad_sevilla,ciudad_valencia,ciudad_zaragoza,log_ventas_eur,split
Madrid,2020-08-03,356375.87,9392.0,217437.44,1972.7,536.69,1936.73,4891.49,1707.34,3332.81,4439.89,2020.95,20838.6,1512,217,47.0,59.0,25.0,0.0482571428571428,0.2677142857142857,7,0,0,0,3,0,7,0,22.457142857142856,30.942857142857143,78.91428571428571,2020,32,4891.49,4122.9,1943.2,3468.68,536.69,2177.06,2126.97,1919.81,10840.243425175073,10418.965269091346,5464.928898951339,9759.76429191026,979.5861787969511,9018.562247509723,8667.573975517815,5890.689944951256,0.6341887157357664,0.6280933935684596,0.6273560334522649,0.599369633723389,0.33531321236031275,0.47204247503177826,0.6840846388557777,0.6368653673990935,0.11538461538461539,31,0.6171218637218316,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,-0.8229838658936562,0.5680647467311561,1,0,0,0,1,0,1,0,0.8083582850410131,-1.0185880824740674,1.749209336825221,0,0,1,0,0,0,0,0,0,12.783744073482861,train
Madrid,2020-08-10,352427.08,9164.0,215079.7,1235.03,1028.36,3416.51,6024.44,1834.78,1342.98,4585.79,3928.71,23396.6,1859,270,52.0,70.0,25.0,0.0443285714285714,0.2593,6,0,0,0,0,0,7,0,22.02857142857143,26.5,67.91428571428573,2020,33,6024.44,4439.89,1972.7,2020.95,1028.36,1753.39,3332.81,1200.91,11444.561712587536,10691.269161454808,5524.9037843183705,8364.79678974167,1371.215162578933,8517.311685632292,8966.73308408658,4735.323966970754,0.6589744578389073,0.64006482922566,0.6324449802724504,0.523574221644787,0.4970985083346009,0.44366146177265786,0.6985646703378539,0.5312439017704635,0.11923076923076924,32,0.6228274225104741,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,-0.5680647467311554,0.8229838658936567,1,0,0,0,0,0,1,0,0.7425788200441327,-1.3510421993733608,1.262914530889005,0,0,1,0,0,0,0,0,0,12.772601852049046,train
Madrid,2020-08-17,358960.36,9355.0,218817.31,2718.39,1321.76,1938.12,5668.98,2297.81,1964.09,3985.81,2400.35,22295.31,2305,201,42.0,49.0,21.0,0.0271428571428571,0.2433857142857143,0,0,0,0,0,0,7,0,20.47142857142857,22.25714285714286,73.84285714285714,2020,34,5668.98,4585.79,1235.03,3928.71,1321.76,1936.73,1342.98,1707.34,11391.260856293768,11000.551496872884,4826.2174598069405,9365.827913332087,1801.6853069026265,8324.71376422422,7171.356504656276,4548.534380182452,0.6568732175724271,0.6530972270796997,0.5676610462538537,0.5794310520470289,0.6305190687467642,0.4324015829726567,0.5971536214206262,0.511160271118705,0.12307692307692308,33,0.6283573974974036,-0.8229838658936564,-0.5680647467311559,0.9350162426854148,-0.35460488704253545,-0.2393156642875589,0.9709418174260518,0,0,0,0,0,0,1,0,0.5035800972221326,-1.6685305360906921,1.5250084847377448,0,0,1,0,0,0,0,0,0,12.790970029365665,train
Madrid,2020-08-24,345245.18999999994,9051.0,210185.84,961.33,1134.83,1498.11,3985.11,927.48,2293.26,2503.77,1964.08,15267.97,2524,174,64.0,43.0,19.0,0.0331428571428571,0.2436,0,0,0,0,6,0,7,0,18.31428571428572,30.61428571428572,76.02857142857144,2020,35,3985.11,3985.81,2718.39,2400.35,1134.83,3416.51,1964.09,1834.78,9680.740428146884,10586.140898123731,5855.431348874512,8488.138143665856,1765.419857415919,9660.045323168164,6625.4717280265795,4563.900628109471,0.5802926491843562,0.6354991836378596,0.6590195093928634,0.5308712125519215,0.6209956355241766,0.5063696466829376,0.5585483286136291,0.5128455937139015,0.12692307692307692,34,0.6337222737067524,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,0.12053668025532378,0.9927088740980539,0,0,0,0,1,0,1,0,0.17249012340450035,-1.0431747213444327,1.6216358942289675,0,0,1,0,0,0,0,0,0,12.752013035729112,train
Madrid,2020-08-31,355397.66000000003,9144.0,216464.88,1006.17,683.6,1474.49,3879.26,463.84,3260.47,2076.06,2157.75,15001.64,2821,311,62.0,75.0,26.0,0.0312428571428571,0.2383428571428571,0,0,0,0,5,0,1,0,17.928571428571427,29.642857142857142,36.18571428571428,2020,36,3879.26,2503.77,961.33,1964.08,683.6,1938.12,2293.26,2297.81,8719.630214073442,8855.454538874239,4767.360376768433,7481.369793382806,1301.4969500955717,9183.153992376123,6599.816623217277,5036.150376865682,0.5286814146236192,0.5495512804421735,0.5616285519779697,0.467828152968865,0.4710398137166303,0.4810652394026702,0.5566342125549657,0.5617635233710854,0.13076923076923078,35,0.6389316241541163,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711006,0.46472317204376773,0.8854560256532104,0,0,0,0,1,0,1,0,0.11328860490730651,-1.1158656536568188,-0.1397617859737708,0,0,1,0,0,0,0,0,0,12.78099542429603,train
Madrid,2020-09-07,343993.59,8990.0,209407.23,1573.64,966.3,3527.91,4518.57,1734.79,1262.56,6456.46,4082.31,24122.54,2988,268,62.0,59.0,21.0,0.0284714285714285,0.2235,0,0,0,0,0,0,0,0,18.3,27.142857142857142,26.1,2020,37,4518.57,2076.06,1006.17,2157.75,966.3,1498.11,3260.47,927.48,8878.38510703672,7389.332723324544,4104.954244899481,7020.640365698824,1421.82393253345,8385.475494282093,7550.35080509123,3949.170226119409,0.5376628857320677,0.4593065876265522,0.4871472660593342,0.4363501123265,0.5152153666480285,0.4359747940215745,0.6216641034234776,0.4407914403748675,0.1346153846153846,36,0.6439942126441548,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,0.7485107481711005,0.6631226582407957,0,0,0,0,0,0,0,0,0.17029747457127017,-1.3029379059313408,-0.5856372833646394,0,0,1,0,0,0,0,0,0,12.748381209487682,train
Madrid,2020-09-14,354785.92,9300.0,215357.22,1532.53,237.63,758.75,4141.45,651.93,1567.33,3418.48,2552.87,14860.969999999998,2718,320,57.0,76.0,16.0,0.0270428571428571,0.2370428571428571,0,0,0,0,0,0,0,0,15.314285714285717,35.48571428571429,27.9,2020,38,4141.45,6456.46,1573.64,4082.31,237.63,1474.49,1262.56,463.84,8580.642553518359,10890.059633994726,4241.860259184663,8645.726237704235,735.2683763867075,7763.596620711569,6170.2880233093,2833.3421356716453,0.5206671383866271,0.6485089313791228,0.5035480328492857,0.5400224466318753,0.22131145099479044,0.3985224694784563,0.5232134217254176,0.28862988231087633,0.13846153846153847,37,0.6489180824806385,-0.992708874098054,-0.12053668025532357,0.23931566428755877,-0.9709418174260518,0.9350162426854146,0.35460488704253623,0,0,0,0,0,0,0,0,-0.2879661315736655,-0.678651075483793,-0.5060617696659859,0,0,1,0,0,0,0,0,0,12.779272662898089,train
Madrid,2020-09-21,350148.49,9170.0,213358.16,3142.45,1192.02,2965.67,4315.04,2347.42,1234.71,4161.53,1743.29,21102.13,2095,277,50.0,63.0,20.0,0.0337428571428571,0.2272285714285714,0,0,0,0,3,0,0,0,15.171428571428573,41.785714285714285,24.542857142857144,2020,39,4315.04,3418.48,1532.53,2552.87,1192.02,3527.91,1567.33,1734.79,8605.36127675918,9952.515780396836,4289.739168470031,8172.592054507753,1449.3639317353477,9350.607465533676,5578.017215151045,3434.795281402987,0.5221028127995845,0.6064564944493572,0.5091590766412649,0.5119664688935555,0.5247918613002629,0.4900927735215325,0.47280092701264487,0.37354300707221466,0.1423076923076923,38,0.6537106333439738,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,0,0,0,0,1,0,0,0,-0.3098926199059593,-0.20722899975199782,-0.6544764182309349,0,0,1,0,0,0,0,0,0,12.766115456563968,train
Madrid,2020-09-28,348097.5,9126.0,212422.39,1842.21,303.62,2844.76,5356.95,3289.05,2193.7,3096.51,3105.8,22032.6,2291,268,57.0,64.0,22.0,0.0344142857142857,0.2359857142857142,0,0,0,0,7,0,0,0,12.457142857142856,33.92857142857143,16.928571428571427,2020,40,5356.95,4161.53,3142.45,1743.29,303.62,758.75,1234.71,651.93,9659.630638379589,10133.039468238101,5930.78045950552,7055.47483543004,810.8973761073717,7771.705599150257,4860.421189848179,2712.8071688417917,0.5792289361160821,0.6150033986490062,0.664742348741881,0.43878625072572075,0.2568838547808057,0.3990230460946837,0.4050853048732165,0.27111088169230496,0.14615384615384616,39,0.6583786881810229,-0.992708874098054,0.1205366802553232,-0.23931566428755807,-0.9709418174260519,0.9350162426854156,-0.35460488704253357,0,0,0,0,1,0,0,0,-0.7264958982195379,-0.7951703640433524,-0.9910934722101603,0,0,1,0,0,0,0,0,0,12.760240764683667,train
Madrid,2020-10-05,345022.24,8969.0,209799.27,2001.36,219.56,2585.82,5843.92,1110.88,2672.83,3022.37,4802.8,22259.54,2992,317,66.0,73.0,24.0,0.0308,0.2278285714285714,0,0,0,0,1,0,0,0,12.285714285714286,36.885714285714286,20.985714285714288,2020,41,5843.92,3096.51,1842.21,3105.8,219.56,2965.67,2193.7,2347.42,10673.735319189795,9176.333680942862,5697.217298678588,7691.858643029526,503.37408163758005,8794.449199362693,5352.973773401316,3975.104301305075,0.6269771089188272,0.5671042312262485,0.6466038760084132,0.48166514261875104,0.1175494021136884,0.45951998797693877,0.45232872886892306,0.4440207545757796,0.15,40,0.6629285516249547,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,0.7485107481711013,-0.663122658240795,0,0,0,0,1,0,0,0,-0.7528076842182898,-0.5738906142100608,-0.811732790540179,0,0,1,0,0,0,0,0,0,12.751367056063598,train
Madrid,2020-10-12,356795.72,9287.0,217465.02,2006.96,2025.82,1968.12,5263.31,2369.17,2813.71,5144.02,2277.27,23868.38,3180,316,57.0,70.0,34.0,0.0286428571428571,0.2223285714285714,0,0,0,0,0,0,0,0,9.057142857142855,37.52857142857143,19.414285714285715,2020,42,5263.31,3022.37,2001.36,4802.8,2025.82,2844.76,2672.83,3289.05,10600.177659594898,8528.170208565716,5704.551244141082,9802.508117969192,2202.000928573153,9440.59689952202,6152.262952710856,5674.112580783045,0.6237368042435726,0.5308458537947376,0.6471915839619141,0.6014665137952011,0.7182367700183708,0.4948806046907219,0.5217536084729882,0.619368034831141,0.15384615384615385,41,0.667366061200421,-0.9350162426854148,0.35460488704253557,-0.6631226582407951,-0.7485107481711012,0.46472317204376873,-0.8854560256532098,0,0,0,0,0,0,0,0,-1.2483463205281253,-0.5257863207680407,-0.8812034771024957,0,0,1,0,0,0,0,0,0,12.784921486820625,train
Madrid,2020-10-19,345001.29,9006.0,210190.18,2993.92,1678.42,1157.46,4413.53,831.46,2274.49,5841.99,2185.24,21376.51,2879,304,59.0,63.0,30.0,0.0313571428571428,0.2074285714285714,0,0,0,0,1,0,0,0,8.957142857142857,47.05714285714286,21.74285714285714,2020,43,4413.53,5144.02,2006.96,2277.27,1678.42,2585.82,2813.71,1110.88,9713.618829797448,10260.92212513943,5714.918308691704,8648.900276679975,2449.1203250006038,9666.267674641515,6812.680919262057,4515.3475484698265,0.5819432849639425,0.6209249633740745,0.6480203066557076,0.5402047928396051,0.7592289812488955,0.5066915544349261,0.5722411482854652,0.5075001091881886,0.1576923076923077,42,0.6716966323575235,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568,0.12053668025532488,-0.9927088740980538,0,0,0,0,1,0,0,0,-1.2636948623607305,0.18722620647256577,-0.778260550651063,0,0,1,0,0,0,0,0,0,12.751306333672627,train
Madrid,2020-10-26,345362.13,9047.0,210401.17,1544.32,1473.97,2678.71,4859.64,1607.91,2108.53,4113.35,2690.54,21076.97,2822,304,53.0,68.0,43.0,0.0337142857142857,0.2264428571428571,0,0,0,0,6,0,0,0,9.6,46.41428571428571,30.814285714285717,2020,44,4859.64,5841.99,2993.92,2185.24,1473.97,1968.12,2274.49,2369.17,9716.449414898725,11998.543275083659,6708.6169006496075,7807.025179841984,2331.1621137502116,9217.820755981134,6702.732597520337,5078.378529081896,0.5820850460397377,0.6913335449563601,0.7172728780378288,0.48908942111955356,0.7407236358285466,0.48294676284077004,0.5642576974956152,0.5658705090116511,0.16153846153846155,43,0.6759252982061075,-0.822983865893657,0.5680647467311548,-0.9350162426854141,-0.3546048870425378,-0.23931566428755782,-0.970941817426052,0,0,0,0,1,0,0,0,-1.1650256648654094,0.13912191303054558,-0.37722522367768935,0,0,1,0,0,0,0,0,0,12.752351693195008,train
Madrid,2020-11-02,343874.30000000005,8925.0,209711.71,1431.7,2210.33,655.42,4108.29,1446.65,3168.89,4105.75,5077.39,22204.42,2613,287,56.0,62.0,26.0,0.0317714285714285,0.2177142857142857,0,0,0,0,4,0,0,0,7.685714285714285,42.785714285714285,22.985714285714288,2020,45,4108.29,4113.35,1544.32,2690.54,2210.33,1157.46,2108.53,831.46,8966.514707449362,11312.475965050195,5904.9209854222445,7765.10636689729,3026.236739812574,8070.825566985851,6465.306188388218,3878.4871174491377,0.5425697371691164,0.6656560889713525,0.6627918692931203,0.4863991261307532,0.8280171272956259,0.41726642650275214,0.5464482403275119,0.43190786755144317,0.16538461538461538,44,0.6800567446816106,-0.7485107481711011,0.6631226582407952,-0.992708874098054,-0.12053668025532294,-0.5680647467311545,-0.8229838658936572,0,0,0,0,1,0,0,0,-1.4588406085181433,-0.132400098842189,-0.7233155530972305,0,0,1,0,0,0,0,0,0,12.748034370636528,train
Madrid,2020-11-09,354509.37,9260.0,216247.41,1271.88,967.29,3188.76,7807.76,1398.18,3447.53,8820.11,4758.76,31660.270000000004,3009,325,56.0,73.0,33.0,0.0293571428571428,0.2251,0,0,0,0,0,0,0,0,4.985714285714286,40.5,26.414285714285715,2020,46,7807.76,4105.75,1431.7,5077.39,967.29,2678.71,3168.89,1607.91,12291.017353724681,10893.235579030115,5269.898640524459,10124.709138483238,2026.4728589344008,8731.829175239389,7371.339022452343,3935.002270469483,0.690281460394737,0.6486418549581161,0.6102137517331535,0.6168644682076121,0.6834328010814289,0.45597258242570077,0.6103130271116355,0.43902038626691237,0.16923076923076924,45,0.6840953417586355,-0.6631226582407955,0.7485107481711007,-0.9927088740980541,0.12053668025532208,-0.8229838658936556,-0.568064746731157,0,0,0,0,0,0,0,0,-1.873251237998492,-0.3034375866360376,-0.5717431460521761,0,0,1,0,0,0,0,0,0,12.77849287699474,train
Madrid,2020-11-16,361234.93,9293.0,219442.15,2228.64,4867.16,2444.65,8729.45,2169.57,3075.0,8329.71,7126.55,38970.73,2968,268,80.0,62.0,41.0,0.0450428571428571,0.2335857142857142,0,3,0,0,0,0,0,3,7.114285714285714,45.114285714285714,28.3,2020,47,8729.45,8820.11,1271.88,4758.76,4867.16,655.42,3447.53,1446.65,14874.958676862341,15356.05134741807,4697.314116340898,11339.820940014106,5576.4255006270405,7204.291881429542,8238.900364594023,3807.6513622816897,0.7654969126072937,0.7858029861649755,0.5543272565017648,0.6688401241429849,0.9423559050375705,0.3632784462880657,0.6617635745070453,0.4228861624014547,0.17307692307692307,46,0.6880451712335803,-0.5680647467311559,0.8229838658936564,-0.9350162426854149,0.35460488704253534,-0.9709418174260517,-0.23931566428755907,0,1,0,0,0,0,0,1,-1.5465465618473178,0.04184434184779437,-0.4883783221773961,0,0,1,0,0,0,0,0,0,12.797286569553396,train
Madrid,2020-11-23,350423.79,9105.0,213714.16,4294.96,1221.75,3127.21,4717.17,2218.96,2034.94,6771.58,5593.82,29980.39,1558,345,60.0,84.0,35.0,0.0608428571428571,0.2474285714285714,0,7,0,0,5,0,0,7,4.842857142857143,52.17142857142857,33.15714285714286,2020,48,4717.17,8329.71,2228.64,7126.55,1221.75,3188.76,3075.0,1398.18,12154.64933843117,17543.34080845084,5281.894175621584,14497.433611009168,3173.498925219464,8591.978911072158,8430.285236986114,3682.7708173690135,0.6854907672909706,0.8272325700179515,0.6112947965569145,0.767499607263226,0.8411311710902295,0.44797434700763117,0.6719660404154911,0.4066984421070433,0.17692307692307693,47,0.6919100515191593,-0.4647231720437684,0.88545602565321,-0.8229838658936562,0.5680647467311561,-0.9927088740980542,0.12053668025532184,0,1,0,0,1,0,0,1,-1.8951777263307856,0.5699225854113021,-0.2736507455302355,0,0,1,0,0,0,0,0,0,12.766901383258766,train
Madrid,2020-11-30,350838.56,9109.0,214057.15,2873.14,1136.09,3138.71,4105.17,1788.95,2293.94,6612.88,4160.59,26109.47,2442,422,88.0,101.0,32.0,0.0504571428571428,0.2394428571428571,0,1,6,0,6,0,0,1,3.957142857142857,54.885714285714286,20.4,2020,49,4105.17,6771.58,4294.96,5593.82,1136.09,2444.65,2034.94,2169.57,10182.494669215586,17297.584485070503,7728.19121415403,15017.15184715596,2246.8146238268123,8888.634183304119,7514.625404040975,4379.232490421408,0.6046882054541088,0.823162788798643,0.770995030193606,0.7798321989567897,0.7263190224156881,0.4648157698475757,0.6194305258350716,0.49219696446861533,0.18076923076923077,48,0.6956935598283619,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,-0.8854560256532104,0.46472317204376756,0,1,1,0,1,0,0,1,-2.031121953991006,0.7730296021664975,-0.8376264100770426,0,0,1,0,0,0,0,0,0,12.768084303931593,train
Madrid,2020-12-07,359288.36,9339.0,218931.28,1582.18,1042.49,2332.98,5915.97,1616.88,2501.35,5841.75,5254.84,26088.44,2617,424,72.0,97.0,38.0,0.0419714285714285,0.2283,0,0,7,0,0,0,0,0,3.857142857142857,46.285714285714285,22.62857142857143,2020,50,5915.97,6612.88,2873.14,4160.59,1042.49,3127.21,2293.94,2218.96,11007.217334607794,16991.4306910423,7896.464289200119,13921.738700651375,1828.8751183393842,9793.68563747809,7178.446512626633,4846.499494252845,0.6412515666273876,0.8179036989502214,0.7785124744037617,0.7527263030195825,0.6374703325357243,0.5132366553751815,0.5976289597368566,0.5427830628920983,0.18461538461538463,49,0.6993990520708921,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,-0.663122658240796,0.7485107481711004,0,0,1,0,0,0,0,0,-2.0464704958236113,0.12950105434214176,-0.739104345497757,0,0,1,0,0,0,0,0,0,12.791883359526478,train
Madrid,2020-12-14,357872.24,9321.0,218046.61,2092.51,1731.03,2219.76,5175.21,942.13,2466.58,11080.82,4507.12,30215.16,2579,336,74.0,74.0,36.0,0.0426714285714285,0.2194857142857142,0,0,7,0,0,0,1,0,5.257142857142857,46.02857142857143,18.342857142857145,2020,51,5175.21,5841.75,1582.18,5254.84,1731.03,3138.71,2501.35,1788.95,10678.818667303898,16036.60841462538,6714.881787980078,14303.970155423394,2371.1362914187844,10483.974228108567,7167.340233207311,4696.849696551707,0.6271997958079639,0.8000391261852898,0.7176513059819319,0.7626705752153562,0.7472006802467126,0.5471541865618949,0.5968840671940754,0.5271787786227405,0.18846153846153846,50,0.7030296807394353,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,-0.35460488704253645,0.9350162426854145,0,0,1,0,0,0,1,0,-1.8315909101671344,0.11025933696533413,-0.9285698543040752,0,0,1,0,0,0,0,0,0,12.787934124470056,train
Madrid,2020-12-21,365273.94,9435.0,221964.03,3458.95,2359.55,1583.82,4708.77,4816.43,3590.77,4844.08,3978.34,29340.710000000003,2921,328,81.0,74.0,32.0,0.0394999999999999,0.2263,0,0,4,0,3,0,7,0,4.428571428571429,52.57142857142857,26.085714285714285,2020,52,4708.77,11080.82,2092.51,4507.12,2359.55,2332.98,2466.58,1616.88,10048.17933365195,20702.78504877523,6457.1831621870515,13804.700601025208,3189.447701996575,10195.960671081426,7125.351151584752,4434.989817931024,0.5983226484278739,0.869588708927342,0.7015259511661099,0.7495701533878286,0.842466369962818,0.533317193071523,0.5940533709008228,0.49852225589290045,0.19230769230769232,51,0.7065884110246402,6.432490598706546e-16,1.0,1.2864981197413093e-15,1.0,-7.347880794884119e-16,1.0,0,0,1,0,1,0,1,0,-1.958764542494437,0.5998541457752256,-0.5862688350606605,0,0,1,0,0,0,0,0,0,12.808405609280467,train
Madrid,2020-12-28,425731.23,11072.0,259666.8,2548.19,871.63,2408.28,7176.75,2337.39,2980.78,8053.93,5189.85,31566.800000000003,2825,287,66.0,65.0,29.0,0.0340857142857142,0.2294857142857143,0,0,0,0,6,0,4,0,4.885714285714286,53.642857142857146,27.314285714285717,2020,53,7176.75,4844.08,3458.95,3978.34,871.63,2219.76,3590.77,942.13,12200.839666825974,17265.751029265135,7656.119055421584,12951.395390666386,1987.936695698801,9866.73050331107,8222.24824853009,3603.1238907586144,0.6871239582012413,0.822625875068926,0.7676696029089652,0.7248622668074322,0.6750671844175126,0.5169485966486482,0.6608572652000086,0.396191551249117,0.19615384615384615,52,0.71007803536523,0.12053668025532314,0.992708874098054,0.23931566428755793,0.970941817426052,0.35460488704253507,0.935016242685415,0,0,0,0,1,0,1,0,-1.8885997798310976,0.6800279681785925,-0.5319553892028492,0,0,1,0,0,0,0,0,0,12.961565859544656,train
Madrid,2021-01-04,520796.43,13693.0,317657.11,2548.46,3954.38,3057.16,12661.74,3798.57,3901.03,10333.62,2672.98,42927.94,2574,386,63.0,88.0,40.0,0.0453,0.2278428571428571,4,0,0,0,2,0,0,0,6.585714285714286,53.75714285714286,24.87142857142857,2021,1,12661.74,8053.93,2548.19,5189.85,3954.38,1583.82,2980.78,4816.43,18762.15983341299,18413.38061755908,7524.66738602403,13608.257003933151,4650.15784349458,8983.867877483302,8325.241361544558,6978.304334455169,0.8385369353270844,0.8406330540179363,0.7614347745312915,0.7441509444978585,0.9191461232512853,0.4701217167031527,0.6664146915572371,0.7110831164154143,0.2,53,0.713501186612124,0.12053668025532305,0.992708874098054,0.23931566428755774,0.970941817426052,0.3546048870425356,0.9350162426854148,1,0,0,0,1,0,0,0,-1.627674568676804,0.6885798425682849,-0.6399507292224507,0,0,1,0,0,0,0,0,0,13.163116435148499,train
