ciudad,semana_inicio,ventas_eur,unidades,margen_eur,inv_display,inv_email_crm,inv_exterior,inv_paid_search,inv_prensa,inv_radio_local,inv_social_paid,inv_video_online,inv_total,sesiones_web,visitas_tienda,pedidos_online,pedidos_tienda,pedidos_click_collect,tasa_conversion_web_media,tasa_conversion_tienda_media,dias_rebajas,dias_black_friday,dias_navidad,dias_semana_santa,dias_payday,dias_festivo,dias_vacaciones_escolares,dias_incidencia_ecommerce,temperatura_media,lluvia_media,turismo_indice_medio,anio,semana_iso
Barcelona,2021-07-26,517271.16,13527.0,315468.33,2094.75,1146.28,6214.9,7875.37,3393.5,4148.49,6755.64,6190.57,37819.5,1817,261,62.0,70.0,29.0,0.0514,0.2708857142857143,7,0,0,0,6,0,7,0,23.2,27.985714285714288,82.47142857142856,2021,30
Barcelona,2021-08-02,540904.72,14050.0,330105.10000000003,1467.05,1046.66,1434.21,9121.68,2374.58,3972.96,2476.27,2980.19,24873.6,1317,224,51.0,59.0,16.0,0.05177142857142857,0.2638,7,0,0,0,4,0,7,0,23.74285714285714,31.885714285714283,82.52857142857144,2021,31
Barcelona,2021-08-09,530624.88,13781.0,323745.38,3860.35,2525.02,2780.99,7712.22,2443.09,4056.02,5790.75,6843.43,36011.87,1623,220,57.0,60.0,23.0,0.049685714285714284,0.2725714285714286,7,0,0,0,0,0,7,0,19.985714285714288,30.285714285714285,85.37142857142858,2021,32
Barcelona,2021-08-16,528026.3200000001,13858.0,320920.51,2742.75,2115.74,2258.92,7516.5,1115.99,2256.74,4424.64,3682.05,26113.329999999998,2133,200,39.0,47.0,23.0,0.02917142857142857,0.23935714285714285,0,0,0,0,0,0,7,0,19.385714285714283,29.585714285714285,77.27142857142857,2021,33
Barcelona,2021-08-23,530685.02,13794.0,323594.54,2873.74,1123.91,1757.18,5048.51,3825.8,4715.66,5264.21,4782.36,29391.37,2191,248,52.0,60.0,18.0,0.033357142857142856,0.24277142857142858,0,0,0,0,5,0,7,0,19.557142857142857,30.24285714285714,82.84285714285714,2021,34
Barcelona,2021-08-30,540163.1699999999,14039.0,330319.76,2563.33,941.39,1413.84,5894.18,4552.08,2193.52,6483.11,3343.08,27384.53,1776,177,43.0,42.0,17.0,0.033542857142857145,0.23747142857142858,0,0,0,0,6,0,2,0,17.571428571428573,35.24285714285715,49.614285714285714,2021,35
Barcelona,2021-09-06,538000.56,14081.0,328033.14,3896.74,304.92,2584.82,4822.62,3341.6,2962.65,5744.97,2905.63,26563.95,2890,219,47.0,52.0,30.0,0.02897142857142857,0.2365,0,0,0,0,0,0,0,0,17.271428571428572,34.42857142857143,33.1,2021,36
Barcelona,2021-09-13,527602.72,13758.0,321140.4,2231.57,2279.1,3106.49,5243.36,4437.41,3648.1,5470.98,4335.2,30752.21,2733,221,50.0,52.0,26.0,0.02927142857142857,0.23520000000000002,0,0,0,0,0,0,0,0,17.771428571428572,33.32857142857143,30.414285714285715,2021,37
Barcelona,2021-09-20,537691.09,13995.0,328183.15,2100.55,2415.95,2783.77,5982.39,3416.23,3449.12,4568.18,4817.64,29533.829999999998,3432,272,61.0,63.0,34.0,0.028071428571428574,0.2326857142857143,0,0,0,0,2,0,0,0,17.428571428571427,33.25714285714286,36.457142857142856,2021,38
Barcelona,2021-09-27,543620.94,14185.0,331149.16000000003,1104.36,1256.6,5032.71,8819.32,1459.05,2356.62,5648.63,4577.64,30254.93,2341,243,57.0,54.0,28.0,0.03641428571428572,0.22637142857142858,0,0,0,0,7,0,0,0,14.942857142857145,42.48571428571428,32.971428571428575,2021,39
Barcelona,2021-10-04,537265.24,13956.0,327241.99,4196.56,2365.2,2401.65,9719.04,3628.82,5858.36,6097.24,3573.67,37840.54,2950,222,68.0,51.0,26.0,0.03177142857142857,0.22968571428571427,0,0,0,0,2,0,0,0,12.671428571428573,45.528571428571425,30.185714285714287,2021,40
Barcelona,2021-10-11,521040.48,13687.0,317487.55,2206.01,711.57,3513.25,7132.73,1768.16,2716.59,7250.24,3827.35,29125.899999999994,2556,379,52.0,85.0,25.0,0.029885714285714286,0.22419999999999998,0,0,0,0,0,0,0,0,13.271428571428572,41.199999999999996,33.55714285714286,2021,41
Barcelona,2021-10-18,527105.38,13745.0,320979.69999999995,3231.6,3035.12,3884.73,8239.83,5230.68,2121.27,4987.87,6797.35,37528.45,3090,260,61.0,59.0,25.0,0.029514285714285715,0.22588571428571427,0,0,0,0,0,0,0,0,11.799999999999999,40.17142857142857,39.271428571428565,2021,42
Barcelona,2021-10-25,527230.48,13753.0,321079.14,2065.44,1045.93,4223.91,7394.27,1047.95,4457.48,5535.98,2827.53,28598.489999999998,2486,215,60.0,49.0,23.0,0.0334,0.22664285714285715,0,0,0,0,6,0,0,0,13.257142857142856,47.94285714285714,33.957142857142856,2021,43
Barcelona,2021-11-01,529081.21,13640.0,322354.17,1572.86,1138.13,4748.99,8329.63,2630.87,2026.99,4075.17,4315.84,28838.48,2977,389,63.0,88.0,33.0,0.033800000000000004,0.22635714285714287,0,0,0,0,5,0,0,0,11.914285714285715,41.91428571428571,43.714285714285715,2021,44
Barcelona,2021-11-08,515370.02999999997,13483.0,314138.42,2180.7,899.99,5246.41,8050.89,2020.38,3564.28,6925.74,5848.15,34736.54,3756,247,71.0,56.0,40.0,0.03002857142857143,0.22624285714285713,0,0,0,0,0,0,0,0,10.271428571428572,43.84285714285714,36.871428571428574,2021,45
Barcelona,2021-11-15,523084.99,13697.0,318318.89,4628.46,2975.5,3924.54,7333.64,1556.42,4164.01,9230.72,5510.03,39323.32,3140,304,71.0,72.0,35.0,0.03691428571428572,0.2310142857142857,0,2,0,0,0,0,0,2,10.37142857142857,45.542857142857144,32.5,2021,46
Barcelona,2021-11-22,529096.63,13731.0,323075.56,2653.04,1912.24,3807.88,8470.79,2111.73,3354.97,6818.9,5199.46,34329.01,1917,356,78.0,93.0,39.0,0.06157142857142857,0.2621428571428571,0,7,0,0,4,0,0,7,10.071428571428571,41.51428571428572,40.300000000000004,2021,47
Barcelona,2021-11-29,531882.6699999999,13905.0,322849.51,2340.33,1054.35,2860.04,6449.37,1976.56,2058.51,6588.66,5444.19,28772.01,2093,354,76.0,84.0,32.0,0.05254285714285715,0.2369142857142857,0,2,5,0,7,0,0,2,8.414285714285715,49.042857142857144,25.157142857142855,2021,48
Barcelona,2021-12-06,527533.52,13689.0,321748.48,2373.41,1895.71,2454.96,9221.86,4726.81,4895.47,6893.06,8510.98,40972.26,2971,328,84.0,78.0,38.0,0.041285714285714294,0.23658571428571426,0,0,7,0,0,0,0,0,6.957142857142857,42.300000000000004,27.142857142857142,2021,49
Barcelona,2021-12-13,529364.46,13754.0,322515.4,3751.38,1521.73,2315.2,11839.37,1706.22,3905.22,11019.4,9228.04,45286.560000000005,2722,366,76.0,88.0,44.0,0.04448571428571429,0.23967142857142856,0,0,7,0,0,0,0,0,9.428571428571429,50.128571428571426,44.9,2021,50
Barcelona,2021-12-20,537311.36,13866.0,328118.73,2155.91,606.09,3486.06,6792.13,1720.22,2269.97,10123.09,4212.68,31366.149999999998,2454,348,71.0,77.0,32.0,0.041999999999999996,0.22111428571428574,0,0,5,0,2,0,7,0,9.828571428571427,57.457142857142856,34.9,2021,51
Barcelona,2021-12-27,566279.0700000001,14681.0,344568.38,4570.58,733.05,3762.21,9737.78,5695.55,6072.04,12711.29,7908.73,51191.229999999996,2943,352,59.0,82.0,39.0,0.03428571428571429,0.23292857142857143,0,0,0,0,6,0,5,0,10.142857142857142,51.58571428571429,35.65714285714286,2021,52
Barcelona,2022-01-03,621725.75,16242.0,379331.32,2743.12,2226.46,4221.87,13024.88,2231.73,4313.33,8559.9,3939.95,41261.24,2537,350,70.0,80.0,36.0,0.042314285714285714,0.2292857142857143,3,0,0,0,3,0,0,0,8.771428571428572,56.75714285714286,41.285714285714285,2022,1
Barcelona,2022-01-10,630730.6,16409.0,384332.17,5392.0,1541.54,2965.59,10318.29,3711.85,2386.96,6503.42,4480.39,37300.04,2100,330,80.0,79.0,35.0,0.054642857142857146,0.2392285714285714,7,0,0,0,0,0,0,0,8.157142857142857,55.114285714285714,38.142857142857146,2022,2
Barcelona,2022-01-17,621767.46,16156.0,378460.52,5988.05,2259.73,5595.56,8306.86,4529.11,2731.32,8389.48,4755.18,42555.29,2133,375,81.0,88.0,33.0,0.053714285714285714,0.23567142857142856,7,0,0,0,0,0,0,0,11.385714285714286,60.48571428571428,33.74285714285715,2022,3
Barcelona,2022-01-24,618733.21,16103.0,375970.15,2449.27,913.65,4621.89,8955.28,5791.09,4982.02,8176.98,4061.81,39951.99,1824,341,66.0,83.0,33.0,0.05438571428571428,0.24797142857142856,7,0,0,0,6,0,0,0,10.357142857142858,50.44285714285714,38.42857142857143,2022,4
Barcelona,2022-01-31,609180.52,15923.0,370485.33999999997,3534.84,1711.95,3958.78,9774.85,2049.13,6187.73,5656.13,6890.81,39764.219999999994,1361,343,50.0,82.0,25.0,0.0555,0.23612857142857144,7,0,0,0,5,0,0,0,12.414285714285715,55.957142857142856,39.6,2022,5
Barcelona,2022-02-07,622848.73,16135.0,379794.61,2224.77,639.4,3482.43,6530.15,3327.49,4072.96,6934.09,5049.75,32261.04,2022,257,62.0,58.0,21.0,0.04304285714285715,0.22654285714285716,4,0,0,0,0,0,0,0,12.971428571428572,54.74285714285714,31.414285714285715,2022,6
Barcelona,2022-02-14,603139.28,15642.0,367612.55000000005,2956.11,5179.57,2404.99,8901.8,2014.91,2693.16,4832.66,7761.6,36744.8,2743,220,53.0,47.0,28.0,0.029857142857142856,0.2156,0,0,0,0,0,0,0,0,13.385714285714286,59.271428571428565,32.07142857142857,2022,7
Barcelona,2022-02-21,630576.03,16350.0,384067.20999999996,1382.7,819.17,1804.59,3035.52,2145.64,1187.38,4777.38,4912.85,20065.230000000003,2114,216,53.0,49.0,19.0,0.034614285714285715,0.22521428571428573,0,0,0,0,3,0,0,0,14.6,53.12857142857143,36.57142857142857,2022,8
Barcelona,2022-02-28,611773.52,15969.0,372893.98000000004,2983.43,1451.37,1993.38,7400.49,2455.26,4171.15,4912.84,4857.54,30225.46,2401,275,56.0,60.0,23.0,0.0334,0.2216857142857143,0,0,0,0,6,0,0,0,14.314285714285715,45.614285714285714,34.714285714285715,2022,9
Barcelona,2022-03-07,629422.49,16371.0,383720.91000000003,2559.23,2539.12,2528.01,5273.87,1132.33,2477.24,4456.3,5425.51,26391.61,2669,369,61.0,78.0,20.0,0.03105714285714286,0.21327142857142858,0,0,0,0,0,0,0,0,16.900000000000002,50.785714285714285,34.857142857142854,2022,10
Barcelona,2022-03-14,611226.25,15795.0,373327.36,1205.88,1220.55,5456.49,8756.41,2171.61,3326.64,4812.14,5424.11,32373.83,2336,276,52.0,63.0,27.0,0.033485714285714285,0.22908571428571428,0,0,0,0,0,0,0,0,17.585714285714285,51.75714285714286,40.58571428571429,2022,11
Barcelona,2022-03-21,628562.63,16249.0,383317.48,4110.84,1072.28,5153.11,9265.29,3040.39,5848.53,7158.13,2814.36,38462.93,1914,252,50.0,57.0,13.0,0.03282857142857143,0.2257,0,0,0,0,3,0,0,0,20.2,53.971428571428575,34.028571428571425,2022,12
Barcelona,2022-03-28,610017.14,15828.0,371421.56,4081.96,1340.13,4141.76,6513.64,1883.6,2986.59,8500.91,6409.13,35857.72,2936,244,70.0,55.0,29.0,0.03422857142857143,0.22631428571428572,0,0,0,0,6,0,0,0,19.642857142857142,48.42857142857143,33.17142857142857,2022,13
Barcelona,2022-04-04,629665.82,16399.0,382745.74,3518.47,447.71,4097.84,6675.87,982.4,1916.69,5025.89,5935.12,28599.989999999998,2464,308,59.0,71.0,19.0,0.03194285714285714,0.23114285714285712,0,0,0,1,2,0,1,0,20.014285714285712,39.6,33.08571428571428,2022,14
Barcelona,2022-04-11,622036.77,16227.0,379465.06000000006,2154.19,1430.1,3021.17,8197.19,1276.18,1995.95,5277.21,4929.68,28281.670000000002,2116,297,49.0,67.0,20.0,0.032600000000000004,0.22795714285714283,0,0,0,7,0,0,7,0,22.357142857142858,42.4,43.385714285714286,2022,15
Barcelona,2022-04-18,626923.46,16333.0,382172.05,4291.64,1081.49,1356.97,5495.46,1163.68,1754.32,4608.92,5271.54,25024.020000000004,2855,233,57.0,52.0,25.0,0.029285714285714286,0.22462857142857143,0,0,0,0,0,0,0,0,20.914285714285715,45.6,31.414285714285715,2022,16
Barcelona,2022-04-25,608387.74,15682.0,371477.5,2368.63,1012.75,2855.31,6605.21,5354.43,3806.14,6668.44,4297.86,32968.77,2400,227,51.0,55.0,26.0,0.0324,0.24574285714285712,0,0,0,0,7,0,0,0,22.82857142857143,32.471428571428575,32.15714285714286,2022,17
Barcelona,2022-05-02,620981.24,16183.0,377837.51,4338.03,2291.13,4723.15,14365.84,2198.15,2171.02,10340.64,5945.71,46373.670000000006,2679,295,58.0,68.0,27.0,0.0327,0.2324,0,0,0,0,4,0,0,0,22.885714285714283,35.128571428571426,16.5,2022,18
Barcelona,2022-05-09,629667.01,16297.0,383010.66,2665.96,2287.57,1801.36,6173.25,1816.76,2252.67,5084.53,3180.71,25262.809999999998,2496,296,50.0,67.0,23.0,0.02954285714285714,0.2256857142857143,0,0,0,0,0,0,0,0,22.3,37.42857142857143,38.528571428571425,2022,19
Barcelona,2022-05-16,613526.25,16077.0,373382.79,1604.28,1081.01,1454.75,7731.1,2286.69,2959.93,5346.64,3339.84,25804.239999999998,3080,198,58.0,46.0,25.0,0.027157142857142855,0.23375714285714283,0,0,0,0,0,0,0,0,24.285714285714285,27.085714285714285,37.285714285714285,2022,20
Barcelona,2022-05-23,624334.54,16324.0,380422.9,2156.94,685.4,2302.78,6585.52,1609.57,4382.19,4456.14,3920.99,26099.53,3174,237,61.0,54.0,28.0,0.028185714285714286,0.22674285714285713,0,0,0,0,5,0,0,0,26.400000000000002,39.25714285714286,34.385714285714286,2022,21
Barcelona,2022-05-30,618321.61,16062.0,376637.41000000003,2701.14,756.05,2013.9,6264.74,4335.55,2635.21,5837.57,4239.86,28784.02,2492,212,55.0,51.0,23.0,0.03125714285714286,0.2467,0,0,0,0,6,0,0,0,24.071428571428573,29.328571428571426,67.52857142857142,2022,22
Barcelona,2022-06-06,620691.98,16129.0,378400.95999999996,3935.97,2769.45,3439.99,8123.05,4291.21,5242.56,7857.57,5648.72,41308.520000000004,2164,238,44.0,56.0,18.0,0.029085714285714288,0.24085714285714285,0,0,0,0,0,0,0,0,25.214285714285715,36.2,81.98571428571428,2022,23
Barcelona,2022-06-13,621972.05,16177.0,379145.03,3103.99,819.84,2572.76,8381.83,2439.12,3042.63,5962.75,7061.07,33383.990000000005,2687,243,47.0,60.0,21.0,0.02605714285714286,0.2506,0,0,0,0,0,0,0,0,25.32857142857143,27.67142857142857,84.28571428571429,2022,24
Barcelona,2022-06-20,620640.44,16087.0,378677.82,4846.99,1312.51,3021.82,9576.62,1507.22,2371.35,7788.58,5269.28,35694.37,2849,303,58.0,75.0,23.0,0.02864285714285714,0.2472857142857143,0,0,0,0,2,0,0,0,23.74285714285714,31.04285714285714,76.0,2022,25
Barcelona,2022-06-27,615717.13,16059.0,375353.85,1919.33,1546.89,3115.89,10369.83,1539.75,3850.27,9233.02,3480.6,35055.58,2261,231,53.0,59.0,37.0,0.038928571428571423,0.25641428571428576,3,0,0,0,7,0,3,0,24.142857142857142,26.02857142857143,75.88571428571429,2022,26
Barcelona,2022-07-04,612495.79,16041.0,373570.1,3102.61,2805.01,5917.52,10664.0,2017.53,7542.45,7402.51,10479.31,49930.939999999995,2641,338,84.0,87.0,43.0,0.048671428571428574,0.2582285714285714,7,0,0,0,2,0,7,0,24.74285714285714,31.74285714285714,88.68571428571428,2022,27
Barcelona,2022-07-11,618116.89,16177.0,376572.44999999995,2130.2,1037.15,6397.8,6193.36,4794.6,5158.4,6476.16,11845.53,44033.200000000004,2448,383,77.0,100.0,38.0,0.047200000000000006,0.2641142857142857,7,0,0,0,0,0,7,0,22.75714285714286,29.657142857142855,79.84285714285714,2022,28
Barcelona,2022-07-18,627483.49,16363.0,382223.76,5290.75,1623.19,3985.59,17901.24,5300.53,3199.74,6559.7,8047.11,51907.85,1919,373,59.0,96.0,29.0,0.04587142857142857,0.25532857142857146,7,0,0,0,0,0,7,0,24.071428571428573,22.25714285714286,73.35714285714286,2022,29
Barcelona,2022-07-25,618245.84,16040.0,376681.69999999995,5060.4,2029.64,7010.5,10229.37,2261.36,7957.93,11985.82,8163.71,54698.73,2041,353,80.0,92.0,30.0,0.054099999999999995,0.2614571428571429,7,0,0,0,6,0,7,0,23.885714285714283,29.171428571428574,79.35714285714286,2022,30
Barcelona,2022-08-01,619323.05,16042.0,376821.48,1936.5,1298.55,4923.4,5464.1,1521.86,4073.45,6149.62,5435.81,30803.29,1434,224,51.0,59.0,20.0,0.05014285714285714,0.26645714285714284,7,0,0,0,5,0,7,0,22.62857142857143,25.385714285714283,74.48571428571428,2022,31
Barcelona,2022-08-08,608956.3999999999,15803.0,370616.94999999995,3975.57,1861.74,3635.22,7852.89,2770.31,1862.59,5520.75,2898.26,30377.33,1577,242,56.0,62.0,22.0,0.0495,0.2569714285714286,7,0,0,0,0,0,7,0,21.585714285714285,32.028571428571425,77.7,2022,32
Barcelona,2022-08-15,625089.06,16329.0,381628.14,3252.42,1047.75,3483.99,5694.58,1840.68,3105.67,7613.52,3843.3,29881.91,2367,222,51.0,53.0,24.0,0.032914285714285715,0.24094285714285715,1,0,0,0,0,0,7,0,21.285714285714285,31.599999999999998,79.84285714285714,2022,33
Barcelona,2022-08-22,620890.22,16151.0,378831.44,5328.49,3397.06,4912.53,12963.22,3495.91,6815.85,4563.55,6336.78,47813.39,2533,257,56.0,61.0,22.0,0.03152857142857143,0.2415142857142857,0,0,0,0,4,0,7,0,21.25714285714286,25.585714285714285,82.78571428571429,2022,34
Barcelona,2022-08-29,621000.11,16277.0,378030.74,5698.76,1224.57,5353.23,6387.75,2550.32,5612.82,3930.08,4440.81,35198.34,2122,280,50.0,64.0,23.0,0.03444285714285714,0.2279,0,0,0,0,6,0,3,0,19.228571428571428,37.84285714285714,59.25714285714286,2022,35
Barcelona,2022-09-05,613268.79,16044.0,373775.19,1170.02,2022.2,3986.25,4637.83,3020.57,2888.86,3480.42,4524.65,25730.800000000003,2524,250,54.0,58.0,23.0,0.030785714285714284,0.23237142857142853,0,0,0,0,1,0,0,0,19.042857142857144,33.728571428571435,33.67142857142857,2022,36
Barcelona,2022-09-12,623669.48,16200.0,380399.46,4533.95,885.71,3713.49,10010.33,2832.24,3473.82,4945.0,9338.11,39732.65,3254,317,63.0,73.0,32.0,0.0304,0.2288285714285714,0,0,0,0,0,0,0,0,16.342857142857145,32.9,38.31428571428571,2022,37
Barcelona,2022-09-19,625293.3300000001,16274.0,380931.13,2220.77,944.6,2619.02,5735.56,1804.51,3805.23,5857.24,3958.28,26945.21,3064,318,55.0,70.0,30.0,0.02832857142857143,0.22315714285714286,0,0,0,0,1,0,0,0,17.157142857142855,31.4,35.77142857142857,2022,38
Barcelona,2022-09-26,635815.3300000001,16449.0,387933.95999999996,2331.04,2413.19,2446.16,7485.26,5135.86,2749.56,4548.25,2387.11,29496.43,2445,221,56.0,52.0,21.0,0.031999999999999994,0.23638571428571428,0,0,0,0,7,0,0,0,15.685714285714285,36.31428571428572,26.514285714285712,2022,39
Barcelona,2022-10-03,609700.76,15918.0,371142.58999999997,1489.15,2234.99,3333.57,6311.62,1640.38,3322.58,5996.13,4607.9,28936.32,2502,271,53.0,59.0,25.0,0.03131428571428572,0.2212285714285714,0,0,0,0,3,0,0,0,14.228571428571428,44.24285714285714,39.442857142857136,2022,40
Barcelona,2022-10-10,627124.45,16284.0,381326.83,2077.36,1198.12,2784.11,6740.99,2357.57,2270.01,6185.46,4736.45,28350.07,2965,273,63.0,62.0,20.0,0.028142857142857143,0.23131428571428572,0,0,0,0,0,0,0,0,13.757142857142856,36.642857142857146,32.971428571428575,2022,41
Barcelona,2022-10-17,615374.47,15942.0,375597.33999999997,3546.64,1316.77,5062.54,8357.08,2169.96,2236.2,5478.15,3995.99,32163.329999999994,2928,285,59.0,66.0,25.0,0.028157142857142856,0.2294,0,0,0,0,0,0,0,0,13.471428571428572,33.4,32.27142857142857,2022,42
Barcelona,2022-10-24,624539.47,16303.0,380806.33999999997,3011.05,1104.94,2901.44,11065.13,2053.88,3891.07,9036.57,4673.85,37737.93,3415,303,76.0,72.0,25.0,0.02961428571428571,0.2357,0,0,0,0,6,0,0,0,13.428571428571429,37.628571428571426,33.0,2022,43
Barcelona,2022-10-31,627168.9299999999,16273.0,381795.36,6321.21,1420.52,6437.47,10642.45,5198.89,6181.85,8408.65,5432.55,50043.590000000004,2914,315,74.0,71.0,26.0,0.03462857142857143,0.22690000000000002,0,0,0,0,5,0,0,0,11.271428571428572,40.34285714285714,30.685714285714287,2022,44
Barcelona,2022-11-07,626966.44,16273.0,381359.26,3168.33,2848.67,5188.49,18601.75,3434.4,4533.45,10774.51,15071.38,63620.979999999996,2698,297,53.0,63.0,30.0,0.0313,0.21621428571428572,0,0,0,0,0,0,0,0,10.700000000000001,48.74285714285714,38.31428571428571,2022,45
Barcelona,2022-11-14,632981.4099999999,16363.0,386168.85,4750.97,1549.72,4589.48,11090.92,5466.67,5773.71,9281.94,7803.78,50307.19,2646,308,67.0,70.0,27.0,0.03635714285714286,0.22861428571428571,0,1,0,0,0,0,0,1,11.185714285714285,48.01428571428572,45.05714285714286,2022,46
Barcelona,2022-11-21,615995.61,15943.0,375545.02,3382.41,2634.15,3417.01,9338.28,4577.98,4533.31,7324.92,5467.3,40675.36,2243,390,98.0,97.0,37.0,0.059742857142857146,0.24991428571428573,0,7,0,0,3,0,0,7,9.185714285714285,42.771428571428565,25.099999999999998,2022,47
Barcelona,2022-11-28,612000.11,15974.0,373085.55999999994,2371.51,4281.38,5752.73,16733.67,5127.5,10539.85,12013.15,4923.14,61742.92999999999,2776,391,86.0,92.0,57.0,0.05274285714285714,0.24185714285714285,0,3,4,0,7,0,0,3,9.414285714285715,49.185714285714276,30.11428571428571,2022,48
Barcelona,2022-12-05,625612.63,16426.0,381350.80000000005,982.09,1135.76,4748.3,8343.8,3748.87,5815.68,9379.77,8609.48,42763.75,2602,399,80.0,93.0,30.0,0.04277142857142857,0.23167142857142856,0,0,7,0,1,0,0,0,8.185714285714285,44.51428571428572,35.91428571428572,2022,49
Barcelona,2022-12-12,621114.54,16136.0,378386.02,3583.96,1898.84,4185.7,9899.8,3305.74,9390.08,9238.01,5832.16,47334.29000000001,2747,387,82.0,91.0,41.0,0.045071428571428575,0.2321,0,0,7,0,0,0,0,0,8.485714285714286,58.471428571428575,27.41428571428571,2022,50
Barcelona,2022-12-19,625411.98,16244.0,381242.68,3038.58,2354.4,5633.0,9486.88,4276.6,6958.73,5074.68,9868.64,46691.509999999995,3128,341,98.0,82.0,29.0,0.041171428571428574,0.24065714285714288,0,0,6,0,1,0,6,0,7.942857142857143,45.0,33.48571428571429,2022,51
Barcelona,2022-12-26,630930.82,16476.0,384114.52,7302.65,3070.26,5622.01,10890.55,6259.63,6683.54,12071.52,6405.42,58305.58,2904,417,62.0,95.0,33.0,0.03345714285714286,0.22495714285714286,0,0,0,0,6,0,6,0,9.042857142857143,53.4,27.857142857142858,2022,52
Barcelona,2023-01-02,689663.04,17972.0,420862.37,4979.43,1771.81,2949.31,12483.62,3340.53,6822.71,15778.76,8095.74,56221.909999999996,2773,413,67.0,95.0,39.0,0.03894285714285715,0.2333285714285714,2,0,0,0,4,0,0,0,7.928571428571429,51.114285714285714,39.6,2023,1
Barcelona,2023-01-09,674025.11,17450.0,411088.82999999996,3031.09,735.72,3896.46,16298.18,4798.51,5428.67,7508.21,4154.1,45850.939999999995,1960,331,64.0,74.0,41.0,0.053142857142857144,0.22442857142857142,7,0,0,0,0,0,0,0,9.9,63.24285714285714,33.2,2023,2
Barcelona,2023-01-16,678928.15,17782.0,414327.83,1506.11,956.07,5699.91,7220.54,2656.89,5299.99,6754.46,7652.25,37746.22,2433,393,74.0,93.0,51.0,0.05191428571428571,0.23784285714285716,7,0,0,0,0,0,0,0,11.62857142857143,50.971428571428575,33.58571428571428,2023,3
Barcelona,2023-01-23,689852.6,18041.0,420233.27999999997,5475.54,4050.22,5998.7,13861.73,2685.06,5483.42,4661.02,7903.35,50119.04,2094,331,87.0,80.0,29.0,0.055785714285714286,0.24145714285714284,7,0,0,0,5,0,0,0,11.62857142857143,55.214285714285715,29.714285714285715,2023,4
Barcelona,2023-01-30,689247.59,17925.0,419790.54000000004,5857.45,1960.38,4289.01,12287.42,2679.12,4734.2,5120.04,3095.46,40023.08,1832,328,70.0,80.0,32.0,0.056285714285714286,0.24028571428571427,7,0,0,0,6,0,0,0,11.200000000000001,55.942857142857136,35.285714285714285,2023,5
Barcelona,2023-02-06,661204.66,17234.0,404006.4,2953.59,943.56,4227.58,14123.15,3044.68,3416.28,6250.57,4645.27,39604.67999999999,1982,299,59.0,66.0,31.0,0.04694285714285714,0.22487142857142858,5,0,0,0,0,0,0,0,12.542857142857143,60.357142857142854,29.04285714285714,2023,6
Barcelona,2023-02-13,687393.6100000001,17829.0,418890.49,4774.65,2661.3,3870.68,8094.89,2407.43,3287.05,6453.51,2833.73,34383.240000000005,2388,262,53.0,56.0,23.0,0.0318,0.2129285714285714,0,0,0,0,0,0,0,0,12.1,56.07142857142857,38.285714285714285,2023,7
